month,weekday,weekday_name,station,hour,direction,traffic,area,density,area_per_person,los_grade,latitude,longitude,order,los_priority
8,4,금,대전역,0,승차,166.2,4924.15,0,355.5342960288809,A,36.3313335,127.4330053,4,1
8,4,금,대전역,1,승차,8.0,4924.15,0,7386.224999999999,A,36.3313335,127.4330053,4,1
8,4,금,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,3,목,대전역,3,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,3,목,대전역,4,승차,1.75,4924.15,0,33765.6,A,36.3313335,127.4330053,4,1
8,3,목,대전역,5,승차,25.5,4924.15,0,2317.247058823529,A,36.3313335,127.4330053,4,1
8,3,목,대전역,6,승차,193.5,4924.15,0,305.3736434108527,A,36.3313335,127.4330053,4,1
8,3,목,대전역,7,승차,513.5,4924.15,0,115.0726387536514,A,36.3313335,127.4330053,4,1
8,3,목,대전역,8,승차,635.5,4924.15,0,92.98158929976397,A,36.3313335,127.4330053,4,1
8,3,목,대전역,9,승차,608.25,4924.15,0,97.14722564734895,A,36.3313335,127.4330053,4,1
8,3,목,대전역,10,승차,689.75,4924.15,0,85.66843059079376,A,36.3313335,127.4330053,4,1
8,3,목,대전역,11,승차,701.0,4924.15,0,84.29358059914408,A,36.3313335,127.4330053,4,1
8,3,목,대전역,12,승차,825.75,4924.15,0,71.5589464123524,A,36.3313335,127.4330053,4,1
8,3,목,대전역,13,승차,728.75,4924.15,0,81.08377358490566,A,36.3313335,127.4330053,4,1
8,3,목,대전역,14,승차,839.75,4924.15,0,70.3659422447157,A,36.3313335,127.4330053,4,1
8,3,목,대전역,15,승차,916.0,4924.15,0,64.5085152838428,A,36.3313335,127.4330053,4,1
8,3,목,대전역,16,승차,927.25,4924.15,0,63.72585602588298,A,36.3313335,127.4330053,4,1
8,3,목,대전역,17,승차,1062.5,4924.15,0,55.61392941176471,A,36.3313335,127.4330053,4,1
8,3,목,대전역,18,승차,1167.0,4924.15,0,50.63393316195372,A,36.3313335,127.4330053,4,1
8,3,목,대전역,19,승차,869.5,4924.15,0,67.95836687751581,A,36.3313335,127.4330053,4,1
8,3,목,대전역,20,승차,612.25,4924.15,0,96.51253572886893,A,36.3313335,127.4330053,4,1
8,3,목,대전역,21,승차,588.25,4924.15,0,100.45014874628134,A,36.3313335,127.4330053,4,1
8,3,목,대전역,22,승차,490.75,4924.15,0,120.40713194090678,A,36.3313335,127.4330053,4,1
8,3,목,대전역,23,승차,275.0,4924.15,0,214.872,A,36.3313335,127.4330053,4,1
8,3,목,대전역,0,승차,83.75,4924.15,0,705.5498507462687,A,36.3313335,127.4330053,4,1
8,3,목,대전역,1,승차,1.0,4924.15,0,59089.799999999996,A,36.3313335,127.4330053,4,1
8,3,목,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,2,수,대전역,3,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,2,수,대전역,4,승차,1.75,4924.15,0,33765.6,A,36.3313335,127.4330053,4,1
8,2,수,대전역,5,승차,25.5,4924.15,0,2317.247058823529,A,36.3313335,127.4330053,4,1
8,2,수,대전역,6,승차,190.25,4924.15,0,310.5902759526938,A,36.3313335,127.4330053,4,1
8,2,수,대전역,7,승차,493.75,4924.15,0,119.67554430379748,A,36.3313335,127.4330053,4,1
8,2,수,대전역,8,승차,672.25,4924.15,0,87.89854964670882,A,36.3313335,127.4330053,4,1
8,2,수,대전역,9,승차,621.25,4924.15,0,95.1143661971831,A,36.3313335,127.4330053,4,1
8,2,수,대전역,10,승차,674.0,4924.15,0,87.67032640949554,A,36.3313335,127.4330053,4,1
8,2,수,대전역,11,승차,721.5,4924.15,0,81.8985446985447,A,36.3313335,127.4330053,4,1
8,2,수,대전역,12,승차,840.5,4924.15,0,70.30315288518739,A,36.3313335,127.4330053,4,1
8,2,수,대전역,13,승차,700.75,4924.15,0,84.32365322868355,A,36.3313335,127.4330053,4,1
8,2,수,대전역,14,승차,845.75,4924.15,0,69.86674549216671,A,36.3313335,127.4330053,4,1
8,2,수,대전역,15,승차,902.25,4924.15,0,65.49160432252701,A,36.3313335,127.4330053,4,1
8,2,수,대전역,16,승차,965.25,4924.15,0,61.21709401709401,A,36.3313335,127.4330053,4,1
8,2,수,대전역,17,승차,1007.75,4924.15,0,58.63537583726123,A,36.3313335,127.4330053,4,1
8,2,수,대전역,18,승차,1146.75,4924.15,0,51.52805755395683,A,36.3313335,127.4330053,4,1
8,2,수,대전역,19,승차,741.0,4924.15,0,79.74331983805668,A,36.3313335,127.4330053,4,1
8,2,수,대전역,20,승차,559.75,4924.15,0,105.5646270656543,A,36.3313335,127.4330053,4,1
8,2,수,대전역,21,승차,506.75,4924.15,0,116.60542673902319,A,36.3313335,127.4330053,4,1
8,2,수,대전역,22,승차,414.25,4924.15,0,142.64284852142427,A,36.3313335,127.4330053,4,1
8,2,수,대전역,23,승차,212.0,4924.15,0,278.7254716981132,A,36.3313335,127.4330053,4,1
8,2,수,대전역,0,승차,44.5,4924.15,0,1327.8606741573033,A,36.3313335,127.4330053,4,1
8,2,수,대전역,1,승차,2.5,4924.15,0,23635.920000000002,A,36.3313335,127.4330053,4,1
8,2,수,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,0,월,대전역,3,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,0,월,대전역,4,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,0,월,대전역,5,승차,26.75,4924.15,0,2208.9644859813084,A,36.3313335,127.4330053,4,1
8,0,월,대전역,6,승차,219.75,4924.15,0,268.8955631399317,A,36.3313335,127.4330053,4,1
8,0,월,대전역,7,승차,690.75,4924.15,0,85.54440825190011,A,36.3313335,127.4330053,4,1
8,0,월,대전역,8,승차,896.25,4924.15,0,65.93004184100418,A,36.3313335,127.4330053,4,1
8,0,월,대전역,9,승차,694.0,4924.15,0,85.14380403458213,A,36.3313335,127.4330053,4,1
8,0,월,대전역,10,승차,722.25,4924.15,0,81.81349948078919,A,36.3313335,127.4330053,4,1
8,0,월,대전역,11,승차,717.5,4924.15,0,82.35512195121952,A,36.3313335,127.4330053,4,1
8,0,월,대전역,12,승차,769.75,4924.15,0,76.76492367651835,A,36.3313335,127.4330053,4,1
8,0,월,대전역,13,승차,683.75,4924.15,0,86.42018281535648,A,36.3313335,127.4330053,4,1
8,0,월,대전역,14,승차,817.25,4924.15,0,72.3032119914347,A,36.3313335,127.4330053,4,1
8,0,월,대전역,15,승차,807.25,4924.15,0,73.19888510374729,A,36.3313335,127.4330053,4,1
8,0,월,대전역,16,승차,860.75,4924.15,0,68.64920127795527,A,36.3313335,127.4330053,4,1
8,0,월,대전역,17,승차,904.75,4924.15,0,65.31063829787234,A,36.3313335,127.4330053,4,1
8,0,월,대전역,18,승차,1014.25,4924.15,0,58.25960069016514,A,36.3313335,127.4330053,4,1
8,0,월,대전역,19,승차,672.75,4924.15,0,87.83322185061314,A,36.3313335,127.4330053,4,1
8,0,월,대전역,20,승차,452.75,4924.15,0,130.5130866924351,A,36.3313335,127.4330053,4,1
8,0,월,대전역,21,승차,445.0,4924.15,0,132.78606741573034,A,36.3313335,127.4330053,4,1
8,0,월,대전역,22,승차,333.0,4924.15,0,177.44684684684682,A,36.3313335,127.4330053,4,1
8,0,월,대전역,23,승차,173.75,4924.15,0,340.0851798561151,A,36.3313335,127.4330053,4,1
8,0,월,대전역,0,승차,40.25,4924.15,0,1468.0695652173913,A,36.3313335,127.4330053,4,1
8,0,월,대전역,1,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,0,월,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,6,일,대전역,3,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,6,일,대전역,4,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,6,일,대전역,5,승차,16.8,4924.15,0,3517.25,A,36.3313335,127.4330053,4,1
8,6,일,대전역,6,승차,162.0,4924.15,0,364.7518518518518,A,36.3313335,127.4330053,4,1
8,6,일,대전역,7,승차,216.8,4924.15,0,272.5544280442804,A,36.3313335,127.4330053,4,1
8,6,일,대전역,8,승차,286.2,4924.15,0,206.46331236897274,A,36.3313335,127.4330053,4,1
8,6,일,대전역,9,승차,375.0,4924.15,0,157.5728,A,36.3313335,127.4330053,4,1
8,6,일,대전역,10,승차,590.6,4924.15,0,100.05045716220792,A,36.3313335,127.4330053,4,1
8,6,일,대전역,11,승차,686.6,4924.15,0,86.06146227789105,A,36.3313335,127.4330053,4,1
8,6,일,대전역,12,승차,763.2,4924.15,0,77.42374213836477,A,36.3313335,127.4330053,4,1
8,6,일,대전역,13,승차,705.6,4924.15,0,83.74404761904762,A,36.3313335,127.4330053,4,1
8,6,일,대전역,14,승차,826.8,4924.15,0,71.46806966618287,A,36.3313335,127.4330053,4,1
8,6,일,대전역,15,승차,1061.8,4924.15,0,55.650593332077605,A,36.3313335,127.4330053,4,1
8,6,일,대전역,16,승차,1029.6,4924.15,0,57.39102564102565,A,36.3313335,127.4330053,4,1
8,6,일,대전역,17,승차,959.6,4924.15,0,61.57753230512713,A,36.3313335,127.4330053,4,1
8,6,일,대전역,18,승차,836.6,4924.15,0,70.63088692326082,A,36.3313335,127.4330053,4,1
8,6,일,대전역,19,승차,850.2,4924.15,0,69.50105857445307,A,36.3313335,127.4330053,4,1
8,6,일,대전역,20,승차,972.0,4924.15,0,60.79197530864197,A,36.3313335,127.4330053,4,1
8,6,일,대전역,21,승차,1057.0,4924.15,0,55.903311258278144,A,36.3313335,127.4330053,4,1
8,6,일,대전역,22,승차,821.4,4924.15,0,71.93791088385683,A,36.3313335,127.4330053,4,1
8,6,일,대전역,23,승차,506.2,4924.15,0,116.73212169103121,A,36.3313335,127.4330053,4,1
8,6,일,대전역,0,승차,73.2,4924.15,0,807.2377049180328,A,36.3313335,127.4330053,4,1
8,6,일,대전역,1,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,6,일,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,5,토,대전역,3,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,5,토,대전역,4,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,5,토,대전역,5,승차,23.0,4924.15,0,2569.121739130435,A,36.3313335,127.4330053,4,1
8,5,토,대전역,6,승차,203.4,4924.15,0,290.5103244837758,A,36.3313335,127.4330053,4,1
8,5,토,대전역,7,승차,346.2,4924.15,0,170.68110918544195,A,36.3313335,127.4330053,4,1
8,5,토,대전역,8,승차,482.6,4924.15,0,122.44053046000828,A,36.3313335,127.4330053,4,1
8,5,토,대전역,9,승차,676.8,4924.15,0,87.30762411347519,A,36.3313335,127.4330053,4,1
8,5,토,대전역,10,승차,848.8,4924.15,0,69.61569274269557,A,36.3313335,127.4330053,4,1
8,5,토,대전역,11,승차,1018.8,4924.15,0,57.99941107184924,A,36.3313335,127.4330053,4,1
8,5,토,대전역,12,승차,1092.2,4924.15,0,54.101629738143195,A,36.3313335,127.4330053,4,1
8,5,토,대전역,13,승차,943.0,4924.15,0,62.66150583244963,A,36.3313335,127.4330053,4,1
8,5,토,대전역,14,승차,1093.6,4924.15,0,54.032370153621066,A,36.3313335,127.4330053,4,1
8,5,토,대전역,15,승차,1122.6,4924.15,0,52.63655799037948,A,36.3313335,127.4330053,4,1
8,5,토,대전역,16,승차,1149.6,4924.15,0,51.40031315240084,A,36.3313335,127.4330053,4,1
8,5,토,대전역,17,승차,1094.2,4924.15,0,54.002741729117155,A,36.3313335,127.4330053,4,1
8,5,토,대전역,18,승차,860.8,4924.15,0,68.64521375464685,A,36.3313335,127.4330053,4,1
8,5,토,대전역,19,승차,742.4,4924.15,0,79.59294181034483,A,36.3313335,127.4330053,4,1
8,5,토,대전역,20,승차,747.2,4924.15,0,79.08163811563169,A,36.3313335,127.4330053,4,1
8,5,토,대전역,21,승차,760.2,4924.15,0,77.7292817679558,A,36.3313335,127.4330053,4,1
8,5,토,대전역,22,승차,647.6,4924.15,0,91.2442865966646,A,36.3313335,127.4330053,4,1
8,5,토,대전역,23,승차,453.6,4924.15,0,130.2685185185185,A,36.3313335,127.4330053,4,1
8,5,토,대전역,0,승차,112.6,4924.15,0,524.7761989342806,A,36.3313335,127.4330053,4,1
8,5,토,대전역,1,승차,0.6,4924.15,0,98483.0,A,36.3313335,127.4330053,4,1
8,5,토,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,1,화,대전역,3,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,1,화,대전역,4,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
8,1,화,대전역,5,승차,20.5,4924.15,0,2882.429268292683,A,36.3313335,127.4330053,4,1
8,1,화,대전역,6,승차,171.25,4924.15,0,345.0499270072993,A,36.3313335,127.4330053,4,1
8,1,화,대전역,7,승차,482.75,4924.15,0,122.40248575867426,A,36.3313335,127.4330053,4,1
8,1,화,대전역,8,승차,686.0,4924.15,0,86.13673469387754,A,36.3313335,127.4330053,4,1
8,1,화,대전역,9,승차,620.75,4924.15,0,95.190978654853,A,36.3313335,127.4330053,4,1
8,1,화,대전역,10,승차,687.75,4924.15,0,85.91755725190839,A,36.3313335,127.4330053,4,1
8,1,화,대전역,11,승차,711.0,4924.15,0,83.10801687763713,A,36.3313335,127.4330053,4,1
8,1,화,대전역,12,승차,826.25,4924.15,0,71.51564296520424,A,36.3313335,127.4330053,4,1
8,1,화,대전역,13,승차,701.25,4924.15,0,84.2635294117647,A,36.3313335,127.4330053,4,1
8,1,화,대전역,14,승차,792.0,4924.15,0,74.60833333333333,A,36.3313335,127.4330053,4,1
8,1,화,대전역,15,승차,872.75,4924.15,0,67.705299341163,A,36.3313335,127.4330053,4,1
8,1,화,대전역,16,승차,949.5,4924.15,0,62.23254344391785,A,36.3313335,127.4330053,4,1
8,1,화,대전역,17,승차,957.75,4924.15,0,61.69647611589663,A,36.3313335,127.4330053,4,1
8,1,화,대전역,18,승차,1081.25,4924.15,0,54.649526011560695,A,36.3313335,127.4330053,4,1
8,1,화,대전역,19,승차,701.5,4924.15,0,84.23349964362082,A,36.3313335,127.4330053,4,1
8,1,화,대전역,20,승차,500.5,4924.15,0,118.06153846153846,A,36.3313335,127.4330053,4,1
8,1,화,대전역,21,승차,459.75,4924.15,0,128.52593800978792,A,36.3313335,127.4330053,4,1
8,1,화,대전역,22,승차,413.25,4924.15,0,142.98802177858437,A,36.3313335,127.4330053,4,1
8,1,화,대전역,23,승차,204.0,4924.15,0,289.65588235294115,A,36.3313335,127.4330053,4,1
8,1,화,대전역,0,승차,29.0,4924.15,0,2037.5793103448275,A,36.3313335,127.4330053,4,1
8,1,화,대전역,1,승차,0.5,4924.15,0,118179.59999999999,A,36.3313335,127.4330053,4,1
8,1,화,대전역,2,승차,0.0,4924.15,0,,A,36.3313335,127.4330053,4,1
1,4,금,반석역,3,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,4,금,반석역,4,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,4,금,반석역,5,승차,54.6,2356.2,0,517.8461538461538,A,36.39225258,127.3145732,22,1
1,4,금,반석역,6,승차,162.8,2356.2,0,173.67567567567568,A,36.39225258,127.3145732,22,1
1,4,금,반석역,7,승차,759.4,2356.2,0,37.232552014748485,A,36.39225258,127.3145732,22,1
1,4,금,반석역,8,승차,1082.2,2356.2,0,26.1267787839586,A,36.39225258,127.3145732,22,1
1,4,금,반석역,9,승차,480.4,2356.2,0,58.85595337218984,A,36.39225258,127.3145732,22,1
1,4,금,반석역,10,승차,361.0,2356.2,0,78.3224376731302,A,36.39225258,127.3145732,22,1
1,4,금,반석역,11,승차,346.0,2356.2,0,81.71791907514451,A,36.39225258,127.3145732,22,1
1,4,금,반석역,12,승차,352.8,2356.2,0,80.14285714285714,A,36.39225258,127.3145732,22,1
1,4,금,반석역,13,승차,407.4,2356.2,0,69.40206185567011,A,36.39225258,127.3145732,22,1
1,4,금,반석역,14,승차,364.8,2356.2,0,77.50657894736842,A,36.39225258,127.3145732,22,1
1,4,금,반석역,15,승차,400.6,2356.2,0,70.58012980529206,A,36.39225258,127.3145732,22,1
1,4,금,반석역,16,승차,510.8,2356.2,0,55.35317149569303,A,36.39225258,127.3145732,22,1
1,4,금,반석역,17,승차,644.4,2356.2,0,43.87709497206704,A,36.39225258,127.3145732,22,1
1,4,금,반석역,18,승차,861.2,2356.2,0,32.83139804923363,A,36.39225258,127.3145732,22,1
1,4,금,반석역,19,승차,360.4,2356.2,0,78.45283018867924,A,36.39225258,127.3145732,22,1
1,4,금,반석역,20,승차,247.6,2356.2,0,114.19386106623585,A,36.39225258,127.3145732,22,1
1,4,금,반석역,21,승차,223.0,2356.2,0,126.79103139013452,A,36.39225258,127.3145732,22,1
1,4,금,반석역,22,승차,212.8,2356.2,0,132.86842105263156,A,36.39225258,127.3145732,22,1
1,4,금,반석역,23,승차,115.4,2356.2,0,245.0121317157712,A,36.39225258,127.3145732,22,1
1,4,금,반석역,0,승차,0.2,2356.2,0,141372.0,A,36.39225258,127.3145732,22,1
1,4,금,반석역,1,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,4,금,반석역,2,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,3,목,반석역,3,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,3,목,반석역,4,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,3,목,반석역,5,승차,52.8,2356.2,0,535.5,A,36.39225258,127.3145732,22,1
1,3,목,반석역,6,승차,156.8,2356.2,0,180.32142857142856,A,36.39225258,127.3145732,22,1
1,3,목,반석역,7,승차,666.2,2356.2,0,42.44130891624137,A,36.39225258,127.3145732,22,1
1,3,목,반석역,8,승차,950.2,2356.2,0,29.75626183961271,A,36.39225258,127.3145732,22,1
1,3,목,반석역,9,승차,432.6,2356.2,0,65.35922330097087,A,36.39225258,127.3145732,22,1
1,3,목,반석역,10,승차,319.6,2356.2,0,88.46808510638297,A,36.39225258,127.3145732,22,1
1,3,목,반석역,11,승차,289.4,2356.2,0,97.70006910850034,A,36.39225258,127.3145732,22,1
1,3,목,반석역,12,승차,314.4,2356.2,0,89.93129770992367,A,36.39225258,127.3145732,22,1
1,3,목,반석역,13,승차,352.4,2356.2,0,80.23382519863792,A,36.39225258,127.3145732,22,1
1,3,목,반석역,14,승차,304.8,2356.2,0,92.76377952755905,A,36.39225258,127.3145732,22,1
1,3,목,반석역,15,승차,345.8,2356.2,0,81.76518218623481,A,36.39225258,127.3145732,22,1
1,3,목,반석역,16,승차,378.6,2356.2,0,74.68145800316957,A,36.39225258,127.3145732,22,1
1,3,목,반석역,17,승차,468.0,2356.2,0,60.41538461538461,A,36.39225258,127.3145732,22,1
1,3,목,반석역,18,승차,698.8,2356.2,0,40.46136233543217,A,36.39225258,127.3145732,22,1
1,3,목,반석역,19,승차,315.2,2356.2,0,89.70304568527918,A,36.39225258,127.3145732,22,1
1,3,목,반석역,20,승차,236.2,2356.2,0,119.70533446232008,A,36.39225258,127.3145732,22,1
1,3,목,반석역,21,승차,232.2,2356.2,0,121.76744186046513,A,36.39225258,127.3145732,22,1
1,3,목,반석역,22,승차,181.2,2356.2,0,156.03973509933775,A,36.39225258,127.3145732,22,1
1,3,목,반석역,23,승차,105.8,2356.2,0,267.2438563327032,A,36.39225258,127.3145732,22,1
1,3,목,반석역,0,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,3,목,반석역,1,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,3,목,반석역,2,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,2,수,반석역,3,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,2,수,반석역,4,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,2,수,반석역,5,승차,48.8,2356.2,0,579.3934426229508,A,36.39225258,127.3145732,22,1
1,2,수,반석역,6,승차,132.4,2356.2,0,213.55287009063443,A,36.39225258,127.3145732,22,1
1,2,수,반석역,7,승차,528.0,2356.2,0,53.55,A,36.39225258,127.3145732,22,1
1,2,수,반석역,8,승차,778.8,2356.2,0,36.30508474576271,A,36.39225258,127.3145732,22,1
1,2,수,반석역,9,승차,362.0,2356.2,0,78.1060773480663,A,36.39225258,127.3145732,22,1
1,2,수,반석역,10,승차,281.6,2356.2,0,100.40624999999999,A,36.39225258,127.3145732,22,1
1,2,수,반석역,11,승차,267.4,2356.2,0,105.73821989528795,A,36.39225258,127.3145732,22,1
1,2,수,반석역,12,승차,269.2,2356.2,0,105.03120356612185,A,36.39225258,127.3145732,22,1
1,2,수,반석역,13,승차,299.6,2356.2,0,94.37383177570092,A,36.39225258,127.3145732,22,1
1,2,수,반석역,14,승차,265.2,2356.2,0,106.61538461538461,A,36.39225258,127.3145732,22,1
1,2,수,반석역,15,승차,302.0,2356.2,0,93.62384105960265,A,36.39225258,127.3145732,22,1
1,2,수,반석역,16,승차,334.8,2356.2,0,84.45161290322581,A,36.39225258,127.3145732,22,1
1,2,수,반석역,17,승차,415.6,2356.2,0,68.03272377285852,A,36.39225258,127.3145732,22,1
1,2,수,반석역,18,승차,587.2,2356.2,0,48.15122615803814,A,36.39225258,127.3145732,22,1
1,2,수,반석역,19,승차,267.8,2356.2,0,105.58028379387602,A,36.39225258,127.3145732,22,1
1,2,수,반석역,20,승차,207.6,2356.2,0,136.19653179190752,A,36.39225258,127.3145732,22,1
1,2,수,반석역,21,승차,222.0,2356.2,0,127.36216216216215,A,36.39225258,127.3145732,22,1
1,2,수,반석역,22,승차,159.6,2356.2,0,177.1578947368421,A,36.39225258,127.3145732,22,1
1,2,수,반석역,23,승차,92.2,2356.2,0,306.66377440347065,A,36.39225258,127.3145732,22,1
1,2,수,반석역,0,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,2,수,반석역,1,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,2,수,반석역,2,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,0,월,반석역,3,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,0,월,반석역,4,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,0,월,반석역,5,승차,57.75,2356.2,0,489.59999999999997,A,36.39225258,127.3145732,22,1
1,0,월,반석역,6,승차,160.25,2356.2,0,176.4393135725429,A,36.39225258,127.3145732,22,1
1,0,월,반석역,7,승차,610.0,2356.2,0,46.35147540983607,A,36.39225258,127.3145732,22,1
1,0,월,반석역,8,승차,986.5,2356.2,0,28.661327927014696,A,36.39225258,127.3145732,22,1
1,0,월,반석역,9,승차,487.75,2356.2,0,57.96904151717069,A,36.39225258,127.3145732,22,1
1,0,월,반석역,10,승차,313.25,2356.2,0,90.26145251396647,A,36.39225258,127.3145732,22,1
1,0,월,반석역,11,승차,309.25,2356.2,0,91.42894098625707,A,36.39225258,127.3145732,22,1
1,0,월,반석역,12,승차,314.0,2356.2,0,90.04585987261147,A,36.39225258,127.3145732,22,1
1,0,월,반석역,13,승차,348.25,2356.2,0,81.18994974874371,A,36.39225258,127.3145732,22,1
1,0,월,반석역,14,승차,311.0,2356.2,0,90.91446945337621,A,36.39225258,127.3145732,22,1
1,0,월,반석역,15,승차,318.5,2356.2,0,88.77362637362637,A,36.39225258,127.3145732,22,1
1,0,월,반석역,16,승차,383.75,2356.2,0,73.67921824104235,A,36.39225258,127.3145732,22,1
1,0,월,반석역,17,승차,466.75,2356.2,0,60.57718264595608,A,36.39225258,127.3145732,22,1
1,0,월,반석역,18,승차,663.0,2356.2,0,42.646153846153844,A,36.39225258,127.3145732,22,1
1,0,월,반석역,19,승차,305.5,2356.2,0,92.55122749590835,A,36.39225258,127.3145732,22,1
1,0,월,반석역,20,승차,231.75,2356.2,0,122.00388349514562,A,36.39225258,127.3145732,22,1
1,0,월,반석역,21,승차,217.0,2356.2,0,130.29677419354837,A,36.39225258,127.3145732,22,1
1,0,월,반석역,22,승차,192.5,2356.2,0,146.88000000000002,A,36.39225258,127.3145732,22,1
1,0,월,반석역,23,승차,92.5,2356.2,0,305.6691891891892,A,36.39225258,127.3145732,22,1
1,0,월,반석역,0,승차,1.25,2356.2,0,22619.52,A,36.39225258,127.3145732,22,1
1,0,월,반석역,1,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,0,월,반석역,2,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,6,일,반석역,3,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,6,일,반석역,4,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,6,일,반석역,5,승차,37.25,2356.2,0,759.0442953020134,A,36.39225258,127.3145732,22,1
1,6,일,반석역,6,승차,75.75,2356.2,0,373.25940594059404,A,36.39225258,127.3145732,22,1
1,6,일,반석역,7,승차,116.5,2356.2,0,242.69871244635195,A,36.39225258,127.3145732,22,1
1,6,일,반석역,8,승차,189.75,2356.2,0,149.0086956521739,A,36.39225258,127.3145732,22,1
1,6,일,반석역,9,승차,290.5,2356.2,0,97.33012048192771,A,36.39225258,127.3145732,22,1
1,6,일,반석역,10,승차,273.5,2356.2,0,103.37989031078611,A,36.39225258,127.3145732,22,1
1,6,일,반석역,11,승차,306.0,2356.2,0,92.39999999999999,A,36.39225258,127.3145732,22,1
1,6,일,반석역,12,승차,283.0,2356.2,0,99.9095406360424,A,36.39225258,127.3145732,22,1
1,6,일,반석역,13,승차,309.5,2356.2,0,91.35508885298869,A,36.39225258,127.3145732,22,1
1,6,일,반석역,14,승차,306.75,2356.2,0,92.17408312958435,A,36.39225258,127.3145732,22,1
1,6,일,반석역,15,승차,267.75,2356.2,0,105.6,A,36.39225258,127.3145732,22,1
1,6,일,반석역,16,승차,264.5,2356.2,0,106.89754253308129,A,36.39225258,127.3145732,22,1
1,6,일,반석역,17,승차,263.0,2356.2,0,107.50722433460076,A,36.39225258,127.3145732,22,1
1,6,일,반석역,18,승차,203.5,2356.2,0,138.94054054054055,A,36.39225258,127.3145732,22,1
1,6,일,반석역,19,승차,149.25,2356.2,0,189.44321608040198,A,36.39225258,127.3145732,22,1
1,6,일,반석역,20,승차,128.25,2356.2,0,220.46315789473684,A,36.39225258,127.3145732,22,1
1,6,일,반석역,21,승차,114.25,2356.2,0,247.47833698030635,A,36.39225258,127.3145732,22,1
1,6,일,반석역,22,승차,105.75,2356.2,0,267.37021276595743,A,36.39225258,127.3145732,22,1
1,6,일,반석역,23,승차,51.75,2356.2,0,546.3652173913043,A,36.39225258,127.3145732,22,1
1,6,일,반석역,0,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,6,일,반석역,1,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,6,일,반석역,2,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,5,토,반석역,3,승차,0.0,2356.2,0,,A,36.39225258,127.3145732,22,1
1,5,토,반석역,4,승차,0.25,2356.2,0,113097.59999999999,A,36.39225258,127.3145732,22,1
1,5,토,반석역,5,승차,49.25,2356.2,0,574.0994923857868,A,36.39225258,127.3145732,22,1
1,5,토,반석역,6,승차,99.0,2356.2,0,285.59999999999997,A,36.39225258,127.3145732,22,1
1,5,토,반석역,7,승차,190.25,2356.2,0,148.61708278580815,A,36.39225258,127.3145732,22,1
1,5,토,반석역,8,승차,301.75,2356.2,0,93.70140845070422,A,36.39225258,127.3145732,22,1
1,5,토,반석역,9,승차,419.25,2356.2,0,67.44042933810375,A,36.39225258,127.3145732,22,1
